"V1","V2","V3","V4","V5","V6","V7","V8"
0.0149547979235649,0.00814208388328552,0.0047602360136807,0.00264218007214367,0.00321049452759326,0.00244478415697813,0.00155121809802949,0
0.00814208388328552,0.0103735625743866,0.00499750673770905,0.00314226211048663,0.00363793992437422,0.00321422982960939,0.00211047730408609,0
0.0047602360136807,0.00499750673770905,0.00602407334372401,0.00146472698543221,0.00213220552541316,0.00191951938904822,0.000647532287985086,0
0.00264218007214367,0.00314226211048663,0.00146472698543221,0.00561735080555081,0.00345605378970504,0.00273053580895066,0.00225659506395459,0
0.00321049452759326,0.00363793992437422,0.00213220552541316,0.00345605378970504,0.0103573063388467,0.00627497583627701,0.00503531005233526,0
0.00244478415697813,0.00321422982960939,0.00191951938904822,0.00273053580895066,0.00627497583627701,0.011508721858263,0.0115978047251701,0
0.00155121809802949,0.00211047730408609,0.000647532287985086,0.00225659506395459,0.00503531005233526,0.0115978047251701,0.024637384340167,0
0,0,0,0,0,0,0,0
